time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-07-04T19:39:36.400Z,-37.9563,-74.3486,10,4.4,mb,,194,1.121,0.43,us,us2000fx3k,2018-09-27T14:03:40.040Z,"72 km WSW of Lebu, Chile",earthquake,9.1,2,0.309,3,reviewed,us,us
2018-07-04T18:52:59.330Z,-17.688,-69.1974,145.75,4.7,mwr,,52,0.286,0.98,us,us2000fx27,2018-09-27T14:03:40.040Z,"81 km E of Palca, Peru",earthquake,7.5,7,,,reviewed,us,guc
2018-07-04T18:50:38.220Z,-37.9921,-74.1173,17.71,4.4,mb,,175,0.979,0.58,us,us2000fx28,2018-09-27T14:03:40.040Z,"59 km SW of Lebu, Chile",earthquake,4.2,6.5,0.311,3,reviewed,us,us
2018-07-04T13:12:04.250Z,-21.3838,-67.2938,169.98,4.1,mb,,91,1.763,0.89,us,us2000g1da,2018-09-27T14:03:46.040Z,"113 km SSW of Uyuni, Bolivia",earthquake,10.2,10.5,0.233,5,reviewed,us,us
2018-07-04T03:02:12.270Z,-23.9684,-66.7777,230.83,4.4,mwr,,53,1.636,0.97,us,us2000fwh0,2018-09-27T14:03:39.040Z,"54 km WNW of San Antonio de los Cobres, Argentina",earthquake,7.5,7.4,,,reviewed,us,guc
2018-07-03T22:15:23.520Z,-20.8223,-69.1174,110.29,4.2,mb,,58,0.902,0.53,us,us2000fwbx,2018-09-27T14:03:39.040Z,"127 km ESE of Iquique, Chile",earthquake,4.6,7.3,0.167,10,reviewed,us,us
2018-07-03T16:12:55.810Z,-24.5216,-67.9016,147.44,4.1,mb,,123,1.583,0.65,us,us2000fvzb,2018-09-27T14:03:39.040Z,"164 km WSW of San Antonio de los Cobres, Argentina",earthquake,9.8,9.2,0.212,6,reviewed,us,us
2018-07-03T04:28:45.040Z,-37.5126,-73.2932,21.3,3.8,mwr,,163,1.279,0.35,us,us2000fvfr,2018-09-27T14:03:38.040Z,"5 km SE of Curanilahue, Chile",earthquake,7.6,6.1,0.065,23,reviewed,us,us
2018-07-02T23:14:59.570Z,-31.6551,-72.0397,10,4.2,mb,,183,0.996,0.66,us,us2000fv7v,2018-09-27T14:03:38.040Z,"82 km W of Illapel, Chile",earthquake,4.1,1.9,0.303,3,reviewed,us,us
2018-07-02T21:58:43.770Z,-24.2968,-67.0881,169.3,4.5,mb,,38,1.671,1.31,us,us2000fv58,2018-09-27T14:03:38.040Z,"78 km W of San Antonio de los Cobres, Argentina",earthquake,8.6,8.9,0.144,14,reviewed,us,us
2018-07-02T16:21:29.600Z,-36.7215,-73.747,28.54,4.1,mb,,197,2.085,0.39,us,us2000fu0h,2018-09-27T14:03:37.040Z,"56 km W of Talcahuano, Chile",earthquake,9.9,11.7,0.37,2,reviewed,us,us
2018-07-02T12:58:28.380Z,-27.9242,-71.4263,21.4,4.4,mb,,177,0.418,1.26,us,us2000fty6,2018-09-27T14:03:37.040Z,"Near the coast of Atacama, Chile",earthquake,5.2,7.4,0.204,7,reviewed,us,us
2018-07-02T09:29:50.710Z,-23.2407,-68.7603,101.4,4.9,mwr,,34,0.607,1.49,us,us2000fttl,2018-09-27T14:03:37.040Z,"67 km WSW of San Pedro de Atacama, Chile",earthquake,6.3,5.4,,,reviewed,us,guc
2018-07-02T09:10:22.890Z,-24.2914,-67.3336,208.3,4.2,mb,,74,1.542,0.63,us,us2000g7gm,2018-09-27T14:03:47.040Z,"103 km W of San Antonio de los Cobres, Argentina",earthquake,10.3,15.1,0.264,4,reviewed,us,us
2018-07-02T02:45:31.730Z,-37.7083,-72.8287,50.91,4,mwr,,106,1.001,0.87,us,us2000fti1,2018-09-27T14:03:36.040Z,"13 km NW of Angol, Chile",earthquake,1.7,7.9,0.078,16,reviewed,us,us
2018-07-02T01:16:45.080Z,-1.3647,-77.6371,180.67,4,mb,,78,1.013,0.8,us,us2000fyc7,2018-09-27T14:03:42.040Z,"42 km ENE of Puyo, Ecuador",earthquake,9.4,7.7,0.09,33,reviewed,us,us
2018-07-01T20:54:25.850Z,-16.1857,-69.6137,235.16,4.5,mb,,177,1.401,1.14,us,us2000ft8p,2018-09-21T16:25:58.040Z,"10 km SW of Pilcuyo, Peru",earthquake,4.7,9,0.157,12,reviewed,us,us
2018-07-01T15:28:41.240Z,-31.4221,-71.7528,29.16,4.5,mb,,160,0.679,0.53,us,us2000ft1n,2018-09-21T16:25:57.040Z,"60 km WNW of Illapel, Chile",earthquake,6.1,6.7,0.109,25,reviewed,us,us
2018-07-01T11:58:01.990Z,-28.8487,-71.2732,35,4.6,mwr,,138,0.527,0.86,us,us2000fsyg,2018-09-21T16:25:46.040Z,"58 km WSW of Vallenar, Chile",earthquake,4.6,2,,,reviewed,us,guc
2018-07-01T04:24:56.330Z,-15.1086,-74.2791,70.33,4.3,mb,,146,3.979,1.16,us,us2000fsrx,2018-09-21T16:25:46.040Z,"42 km SSW of San Pedro, Peru",earthquake,9.8,17.9,0.119,20,reviewed,us,us
2018-07-01T03:02:48.480Z,-32.3186,-67.446,35.24,4.1,mwr,,28,1.304,1.15,us,us2000fsr0,2018-09-21T16:25:56.040Z,"101 km WNW of Villa General Roca, Argentina",earthquake,5.5,3.4,0.044,50,reviewed,us,us
2018-07-01T01:20:19.430Z,-8.303,-75.8214,38.8,4.6,mb,,99,2.801,0.94,us,us2000fsq9,2018-09-21T16:25:55.040Z,"72 km ENE of Uchiza, Peru",earthquake,7.5,8.4,0.086,41,reviewed,us,us
2018-06-30T20:46:49.690Z,-24.2763,-67.2654,187.3,4,mb,,70,1.562,0.99,us,us2000fsil,2018-09-21T16:25:58.040Z,"96 km W of San Antonio de los Cobres, Argentina",earthquake,11,10.2,0.195,7,reviewed,us,us
2018-06-30T17:58:05.960Z,-17.2195,-69.6247,177.88,4.4,mb,,147,0.393,0.92,us,us2000fsez,2018-09-21T16:25:58.040Z,"45 km E of Chuquitira, Peru",earthquake,4.8,7.8,0.203,8,reviewed,us,us
2018-06-30T13:24:44.370Z,-22.0225,-68.6456,121.86,4.3,mb,,56,0.597,1.33,us,us2000fs97,2018-09-21T16:25:46.040Z,"55 km NNE of Calama, Chile",earthquake,9.7,11,0.188,8,reviewed,us,us
2018-06-30T08:28:33.260Z,-19.5188,-69.2544,101.56,4.1,mb,,91,0.159,1.15,us,us2000fs3k,2018-09-21T16:25:59.040Z,"121 km NE of Iquique, Chile",earthquake,6.7,6,0.174,9,reviewed,us,us
2018-06-29T22:17:35.090Z,-30.6531,-71.3484,35,4.3,mwr,,79,0.247,0.7,us,us2000frrl,2018-09-21T16:25:47.040Z,"15 km WSW of Ovalle, Chile",earthquake,4.4,2,,,reviewed,us,guc
2018-06-29T14:21:09.570Z,-24.1193,-67.2495,186,4.2,mb,,75,1.441,0.88,us,us2000fral,2018-09-21T16:25:58.040Z,"Chile-Argentina border region",earthquake,9.5,13.6,0.237,5,reviewed,us,us
2018-06-28T22:31:20.510Z,-21.1659,-69.1111,122.04,4.3,mb,,70,0.639,0.72,us,us2000fqq5,2018-09-21T16:25:59.040Z,"144 km N of Calama, Chile",earthquake,5.5,4,0.177,9,reviewed,us,us
2018-06-28T21:59:03.200Z,-31.1585,-71.414,35,4.4,mwr,,92,0.357,1.01,us,us2000fqpe,2018-09-21T16:25:47.040Z,"57 km NNW of Illapel, Chile",earthquake,3.8,2,,,reviewed,us,guc
2018-06-28T18:29:29.530Z,-24.3661,-67.1847,191.76,4.1,mb,,167,2.326,0.87,us,us2000fqhc,2018-09-21T16:25:58.040Z,"89 km W of San Antonio de los Cobres, Argentina",earthquake,11.2,12.9,0.37,2,reviewed,us,us
2018-06-28T09:14:15.560Z,-21.5403,-66.8155,240.92,4.3,mb,,73,1.889,0.57,us,us2000fq0s,2018-09-21T16:25:57.040Z,"91 km SW of Atocha, Bolivia",earthquake,9.4,12.8,0.265,4,reviewed,us,us
2018-06-28T01:24:04.110Z,-8.8831,-74.4999,150.95,4.3,mb,,77,2.113,0.9,us,us2000fwz9,2018-09-21T16:25:59.040Z,"23 km ENE of Tournavista, Peru",earthquake,5.8,5.9,0.093,33,reviewed,us,us
2018-06-27T20:06:59.600Z,-29.6711,-69.4261,131.54,4.4,mb,,83,0.655,0.67,us,us2000fpfd,2018-09-21T16:25:58.040Z,"91 km NW of San José de Jáchal, Argentina",earthquake,5,8,0.169,10,reviewed,us,us
2018-06-27T09:10:22.770Z,-24.1829,-66.8513,178.75,4.3,mb,,39,1.727,0.81,us,us1000f39a,2018-09-21T16:25:58.040Z,"54 km W of San Antonio de los Cobres, Argentina",earthquake,6,8.9,0.161,11,reviewed,us,us
2018-06-26T12:55:07.200Z,-27.8363,-72.1683,10,4.2,mwr,,89,1.034,1.28,us,us1000f264,2018-09-21T16:25:57.040Z,"160 km WNW of Vallenar, Chile",earthquake,5.3,1.8,0.062,25,reviewed,us,us
2018-06-26T11:43:02.390Z,-8.2062,-74.3633,161.46,4.1,mb,,111,1.709,1.27,us,us2000frem,2018-09-21T16:25:59.040Z,"28 km NE of Pucallpa, Peru",earthquake,8.7,6.5,0.14,14,reviewed,us,us
2018-06-26T04:32:12.400Z,-30.366,-71.6552,29.73,4.7,mwr,,86,0.307,0.71,us,us1000f1xi,2018-09-21T16:25:47.040Z,"50 km WNW of Ovalle, Chile",earthquake,4.5,4.4,0.038,68,reviewed,us,us
2018-06-26T03:51:40.140Z,-18.631,-69.6897,120.29,4.4,mwr,,77,0.605,1.01,us,us1000f1x6,2018-09-21T16:25:46.040Z,"66 km ESE of Arica, Chile",earthquake,5.6,2.7,,,reviewed,us,guc
2018-06-26T02:05:18.740Z,-32.1502,-71.8848,23.52,4.6,mwr,,78,0.644,0.88,us,us1000f1ue,2018-09-21T16:25:57.040Z,"70 km WNW of La Ligua, Chile",earthquake,4.2,3.9,0.04,61,reviewed,us,us
2018-06-24T23:46:59.300Z,-31.9646,-68.4285,106.17,4.1,mb,,64,0.471,1.3,us,us1000f0na,2018-09-19T15:15:59.040Z,"32 km S of Nueve de Julio, Argentina",earthquake,3.5,8.3,0.214,6,reviewed,us,us
2018-06-24T21:57:03.140Z,-22.9681,-69.1938,109.62,4.2,mb,,51,0.349,0.66,us,us1000f0k5,2018-09-19T15:15:58.040Z,"63 km SSW of Calama, Chile",earthquake,6.3,4.5,0.264,4,reviewed,us,us
2018-06-24T06:42:36.520Z,-31.8942,-71.8049,66.99,4.3,mb,,149,0.791,0.62,us,us1000f03u,2018-09-19T15:15:57.040Z,"66 km WSW of Illapel, Chile",earthquake,6.5,9.4,0.137,15,reviewed,us,us
2018-06-24T05:01:48.120Z,-24.233,-66.8775,170.26,4.8,mww,,35,1.746,1.14,us,us1000f02q,2018-09-19T15:15:57.040Z,"56 km W of San Antonio de los Cobres, Argentina",earthquake,7.7,6.1,0.063,24,reviewed,us,us
2018-06-24T00:04:27.130Z,-22.0006,-69.0148,88.45,4.2,mb,,62,0.292,0.74,us,us1000ezyn,2018-09-19T15:15:57.040Z,"51 km N of Calama, Chile",earthquake,5.4,3.7,0.199,7,reviewed,us,us
2018-06-23T02:31:35.770Z,-44.4479,-79.7167,10,5.1,mww,,139,4.58,0.78,us,us1000ezal,2018-09-19T15:15:55.040Z,"Off the coast of Aisen, Chile",earthquake,10.1,1.9,0.062,25,reviewed,us,us
2018-06-22T04:41:02.280Z,-28.7317,-70.8122,10,4.3,mwr,,92,0.295,0.82,us,us1000eya4,2018-09-19T15:15:53.040Z,"17 km SSW of Vallenar, Chile",earthquake,5.5,1.9,0.041,56,reviewed,us,us
2018-06-22T01:41:54.380Z,-19.4651,-70.5266,65.12,4.5,mb,,142,0.867,0.64,us,us1000ey8e,2018-09-19T15:15:53.040Z,"91 km NNW of Iquique, Chile",earthquake,4.6,7.1,0.115,22,reviewed,us,us
2018-06-21T16:08:03.320Z,-24.267,-67.0505,189,5.6,mww,,29,1.668,1.22,us,us1000exq6,2018-09-19T15:15:52.040Z,"74 km W of San Antonio de los Cobres, Argentina",earthquake,7.4,1.8,0.036,74,reviewed,us,us
2018-06-21T06:17:25.360Z,-21.3451,-69.9583,55.72,4.3,mb,,147,0.552,0.81,us,us1000ex6v,2018-09-19T15:15:51.040Z,"86 km NNE of Tocopilla, Chile",earthquake,4.4,9.3,0.238,5,reviewed,us,us
2018-06-21T03:10:30.260Z,-30.337,-71.5562,29.43,4.3,mwr,,140,0.342,0.66,us,us1000ex2d,2018-09-19T15:15:51.040Z,"45 km NW of Ovalle, Chile",earthquake,4.5,5.1,,,reviewed,us,guc
2018-06-20T23:37:30.190Z,-16.2981,-73.2155,50.37,4.4,mb,,148,3.591,1.05,us,us1000ewyh,2018-09-19T15:15:51.040Z,"30 km S of Urasqui, Peru",earthquake,3.7,8.3,0.134,16,reviewed,us,us
2018-06-20T19:47:49.110Z,-9.1598,-78.8378,67.06,4.6,mb,,144,2.059,0.72,us,us1000ewsc,2018-09-19T15:15:51.040Z,"28 km NE of Puerto Santa, Peru",earthquake,9.2,7.6,0.05,121,reviewed,us,us
2018-06-20T08:45:25.470Z,-30.7024,-71.4083,42.52,4.2,mb,,93,0.197,0.86,us,us1000ewb0,2018-09-19T15:15:50.040Z,"22 km WSW of Ovalle, Chile",earthquake,6.2,12.6,0.215,6,reviewed,us,us
2018-06-20T01:09:54.900Z,-23.8452,-66.5251,201.38,4.9,mww,,33,1.76,0.98,us,us1000ew0w,2018-09-19T15:15:50.040Z,"46 km NNW of San Antonio de los Cobres, Argentina",earthquake,7.6,6.1,0.063,24,reviewed,us,us
2018-06-19T06:16:49.150Z,-34.0723,-73.3134,15.74,4.2,mb,,198,1.473,0.69,us,us1000ev6r,2018-09-19T15:15:49.040Z,"162 km NNW of Constitución, Chile",earthquake,8,4.6,0.186,8,reviewed,us,us
2018-06-18T08:20:21.060Z,-21.512,-66.7943,226.37,4.4,mb,,33,1.923,1.08,us,us1000euay,2018-09-19T15:15:47.040Z,"Potosi, Bolivia",earthquake,8.3,9.7,0.07,58,reviewed,us,us
2018-06-18T01:00:54.680Z,-9.8494,-75.4631,47.69,4.7,mb,,100,2.519,0.77,us,us1000eu2b,2018-09-19T15:15:47.040Z,"58 km WSW of Yuyapichis, Peru",earthquake,6.9,8.3,0.05,121,reviewed,us,us
2018-06-18T00:11:27.270Z,-17.5126,-72.4723,35,4.3,mwr,,201,2.2,0.53,us,us1000eu1u,2018-09-19T15:15:47.040Z,"69 km SW of Islay (Matarani), Peru",earthquake,8.4,2,0.089,12,reviewed,us,us
2018-06-17T13:55:31.220Z,-38.3439,-75.3499,10,4.1,mb,,223,1.596,0.28,us,us1000etw9,2018-09-07T17:47:08.040Z,"169 km WSW of Lebu, Chile",earthquake,4.6,2,0.368,2,reviewed,us,us
2018-06-17T07:31:59.200Z,-26.7636,-71.1526,23.96,4.3,mb,,111,0.789,1.31,us,us1000etnd,2018-09-07T17:47:07.040Z,"105 km NW of Copiapó, Chile",earthquake,5.3,6.9,0.161,11,reviewed,us,us
2018-06-17T02:11:56.810Z,-27.9279,-66.6632,165.81,4.4,mb,,48,3.182,0.88,us,us1000etjb,2018-09-07T17:47:07.040Z,"51 km SW of Andalgalá, Argentina",earthquake,6.3,9.1,0.098,30,reviewed,us,us
2018-06-16T11:35:24.820Z,-33.993,-70.4918,10,4.9,mb,,54,0.097,0.76,us,us1000et4z,2018-09-07T17:47:06.040Z,"23 km ENE of Graneros, Chile",earthquake,2,1.9,0.108,27,reviewed,us,us
2018-06-16T09:56:09.170Z,-15.8084,-73.3233,83.71,4,mb,,139,3.823,0.68,us,us1000et39,2018-09-07T17:47:06.040Z,"25 km NW of Iquipi, Peru",earthquake,8,12,0.11,22,reviewed,us,us
2018-06-16T02:51:50.520Z,-13.491,-72.5575,10,4.6,mb,,109,4.439,1.07,us,us1000esz1,2018-09-07T17:47:06.040Z,"27 km E of Cachora, Peru",earthquake,7.1,1.9,0.146,14,reviewed,us,us
2018-06-16T02:21:08.720Z,-31.3963,-67.8238,12.14,4.3,mb,,60,0.75,1.18,us,us1000esyc,2018-09-07T17:47:06.040Z,"51 km ENE of Caucete, Argentina",earthquake,4.9,5.8,0.201,7,reviewed,us,us
2018-06-16T01:01:07.960Z,-31.2663,-68.9442,109.78,4.6,mb,,38,0.356,0.66,us,us1000esxu,2018-09-07T17:47:06.040Z,"37 km NNW of Villa Basilio Nievas, Argentina",earthquake,5.7,4.9,0.082,44,reviewed,us,us
2018-06-15T21:32:19.390Z,-14.6657,-75.3501,63.17,4.1,mb,,162,3.032,0.69,us,us1000exdp,2018-09-07T17:47:10.040Z,"13 km W of Changuillo, Peru",earthquake,8.9,8.7,0.166,10,reviewed,us,us
2018-06-15T14:01:47.980Z,-29.5744,-71.4186,50.25,4.3,mwr,,181,0.377,0.82,us,us1000esd2,2018-09-07T17:47:05.040Z,"40 km NNW of La Serena, Chile",earthquake,5.3,9.1,,,reviewed,us,guc
2018-06-15T13:35:38.930Z,-2.0135,-79.6407,98.04,4.4,mb,,144,0.927,1.15,us,us1000esc9,2018-09-07T17:47:05.040Z,"10 km ESE of Samborondón, Ecuador",earthquake,10.8,7.3,0.117,21,reviewed,us,us
2018-06-15T10:37:31.850Z,-19.8965,-69.1719,95.48,4.3,mb,,68,0.227,1.15,us,us1000es7l,2018-09-07T17:47:05.040Z,"108 km ENE of Iquique, Chile",earthquake,5.9,7.8,0.148,13,reviewed,us,us
2018-06-14T22:27:46.850Z,-12.7029,-73.8789,77.28,4.5,mb,,133,2.981,0.51,us,us1000ertu,2018-09-07T17:47:04.040Z,"7 km SE of Ayna, Peru",earthquake,10.3,5.2,0.128,18,reviewed,us,us
2018-06-14T15:15:02.540Z,-19.9281,-71.1169,16.52,4.3,mb,,173,0.987,0.75,us,us1000erjz,2018-09-07T17:47:03.040Z,"105 km WNW of Iquique, Chile",earthquake,5.8,7.4,0.237,5,reviewed,us,us
2018-06-14T13:26:47.110Z,-31.3225,-68.696,114.88,4.6,mb,,90,0.222,1.28,us,us1000eri6,2018-09-07T17:47:03.040Z,"20 km NW of Albardón, Argentina",earthquake,4.1,7.7,0.055,99,reviewed,us,us
2018-06-14T06:27:39.290Z,-45.8429,-76.3048,10,5.7,mww,,133,2.254,0.8,us,us1000er8i,2018-09-07T17:47:02.040Z,"Off the coast of Aisen, Chile",earthquake,8.4,1.7,0.073,18,reviewed,us,us
2018-06-14T05:25:02.560Z,-19.8487,-69.4574,116.57,4.5,mwr,,59,0.206,0.85,us,us1000er7a,2018-09-07T17:47:02.040Z,"82 km ENE of Iquique, Chile",earthquake,7.8,5.9,,,reviewed,us,guc
2018-06-13T20:56:45.240Z,-20.2422,-70.9554,10,4.6,mb,,71,0.774,0.64,us,us1000eqag,2018-09-07T17:47:02.040Z,"84 km W of Iquique, Chile",earthquake,3,1.9,0.173,10,reviewed,us,us
2018-06-12T22:23:25.830Z,-20.7411,-69.158,104.07,4.7,mwr,,39,0.43,0.86,us,us1000epeb,2018-09-07T17:47:00.040Z,"118 km ESE of Iquique, Chile",earthquake,5.5,4.9,0.052,35,reviewed,us,us
2018-06-12T20:56:37.700Z,-20.1632,-69.1976,96.83,4.2,mb,,54,0.492,0.74,us,us1000epc0,2018-09-07T17:47:00.040Z,"99 km E of Iquique, Chile",earthquake,4.3,6.8,0.237,5,reviewed,us,us
2018-06-12T15:04:58.130Z,-8.408,-74.3746,162.11,4.5,mb,,73,1.785,0.59,us,us1000ep5z,2018-09-07T17:47:00.040Z,"18 km E of San Fernando, Peru",earthquake,7.4,7,0.068,64,reviewed,us,us
2018-06-12T00:04:18.340Z,-9.9886,-75.0552,10.36,4,mb,,89,2.65,0.67,us,us1000erl9,2018-09-07T17:47:03.040Z,"40 km SSW of Yuyapichis, Peru",earthquake,5.1,9.5,0.3,3,reviewed,us,us
2018-06-11T15:05:23.350Z,-24.2121,-67.1953,187.53,4.2,mwr,,36,1.545,1.23,us,us1000engz,2018-09-07T17:46:59.040Z,"89 km W of San Antonio de los Cobres, Argentina",earthquake,7,6.8,,,reviewed,us,guc
2018-06-11T09:25:47.700Z,-36.9724,-72.8696,35,4,mb,,118,0.341,0.72,us,us1000en9a,2018-09-07T17:46:59.040Z,"15 km ESE of Chiguayante, Chile",earthquake,8.3,2,0.259,4,reviewed,us,us
2018-06-11T05:04:33.540Z,-15.9834,-73.4609,61.65,4.6,mb,,75,3.811,0.88,us,us1000en4f,2018-09-07T17:46:59.040Z,"30 km SW of Atico, Peru",earthquake,4.1,7.2,0.066,68,reviewed,us,us
2018-06-11T04:34:47.630Z,-21.3469,-68.7848,137.57,4.2,mb,,60,0.617,1.13,us,us1000en3r,2018-09-07T17:46:59.040Z,"123 km N of Calama, Chile",earthquake,6.1,5.6,0.167,10,reviewed,us,us
2018-06-11T03:49:06.710Z,-32.5201,-71.9124,20.13,4.3,mwr,,73,0.52,0.95,us,us1000en2x,2018-09-07T17:46:59.040Z,"63 km NNW of Valparaíso, Chile",earthquake,2.9,4.5,0.037,71,reviewed,us,us
2018-06-11T00:58:52.380Z,-29.1343,-72.7044,30.23,4.3,mwr,,132,1.497,0.85,us,us1000emz5,2018-09-07T17:46:59.040Z,"160 km NW of Coquimbo, Chile",earthquake,5,5.2,0.056,31,reviewed,us,us
2018-06-10T01:36:55.420Z,-21.2666,-68.863,132.54,4.2,mb,,62,0.634,0.59,us,us1000emf9,2018-08-29T16:36:27.040Z,"131 km N of Calama, Chile",earthquake,5.6,7.8,0.186,8,reviewed,us,us
2018-06-10T00:19:14.190Z,-21.5191,-68.605,139.21,4,mb,,51,0.653,0.75,us,us1000eme7,2018-08-29T16:36:25.040Z,"108 km NNE of Calama, Chile",earthquake,6.5,6.8,0.196,7,reviewed,us,us
2018-06-09T22:54:28.430Z,-34.4102,-73.754,15.48,4.3,mb,,194,1.617,1.03,us,us1000emdd,2018-08-29T16:36:24.040Z,"159 km NW of Constitución, Chile",earthquake,7.5,6.2,0.238,5,reviewed,us,us
2018-06-08T08:32:13.620Z,-24.1983,-67.1676,185.53,4,mb,,75,1.549,1.01,us,us1000el20,2018-08-29T16:35:37.040Z,"86 km W of San Antonio de los Cobres, Argentina",earthquake,8.5,7.5,0.232,5,reviewed,us,us
2018-06-08T06:51:35.760Z,-16.4902,-69.2123,211.01,4.3,mb,,90,1.057,1.03,us,us1000el01,2018-08-29T16:35:35.040Z,"20 km WNW of Desaguadero, Peru",earthquake,9.1,7.2,0.143,14,reviewed,us,us
2018-06-07T11:35:36.100Z,-20.8221,-69.1954,111.34,4.2,mb,,60,0.845,1.19,us,us1000ekbz,2018-08-29T16:35:10.040Z,"120 km SE of Iquique, Chile",earthquake,7.6,11.3,0.199,7,reviewed,us,us
2018-06-07T07:22:33.030Z,-20.8327,-69.0689,102.11,4.4,mb,,57,0.945,0.99,us,us1000ek9q,2018-08-29T16:35:05.040Z,"131 km ESE of Iquique, Chile",earthquake,3.8,7.2,0.127,18,reviewed,us,us
2018-06-06T07:49:41.760Z,-23.5419,-66.8337,210.23,4.4,mb,,90,1.369,0.77,us,us1000ejfz,2018-08-29T16:34:27.040Z,"91 km NW of San Antonio de los Cobres, Argentina",earthquake,10.2,11.7,0.24,5,reviewed,us,us
2018-06-05T18:43:34.640Z,-22.1091,-67.6076,222.75,4,mb,,44,0.991,1.32,us,us1000ej4k,2018-08-29T16:34:14.040Z,"107 km NE of San Pedro de Atacama, Chile",earthquake,10,15.6,0.299,4,reviewed,us,us
2018-06-05T09:36:03.700Z,-8.6132,-74.2452,137.61,4.4,mb,,100,1.759,0.99,us,us1000elbr,2018-08-29T16:34:01.040Z,"40 km SE of San Fernando, Peru",earthquake,7.7,6.1,0.103,27,reviewed,us,us
2018-06-05T04:45:34.130Z,-21.611,-68.5015,125.95,4.2,mb,,42,0.712,0.73,us,us1000eirz,2018-08-29T16:33:55.040Z,"103 km NNE of Calama, Chile",earthquake,7.5,5.2,0.147,13,reviewed,us,us
2018-06-04T14:31:55.580Z,-24.4938,-67.0598,163.94,4.5,mb,,36,1.845,0.98,us,us1000eigp,2018-08-29T16:33:42.040Z,"81 km WSW of San Antonio de los Cobres, Argentina",earthquake,8.6,10.1,0.15,13,reviewed,us,us
2018-06-04T07:12:24.830Z,-38.2108,-73.7815,20.4,4.3,mwr,,136,0.654,0.63,us,us1000eidj,2018-08-29T16:33:34.040Z,"56 km SW of Cañete, Chile",earthquake,6.2,6.4,0.058,29,reviewed,us,us
2018-06-03T23:34:24.570Z,-8.984,-74.9774,42.75,4.9,mb,,105,2.57,0.77,us,us1000ei8p,2018-08-28T16:31:06.040Z,"30 km WSW of Tournavista, Peru",earthquake,7.4,6.9,0.035,253,reviewed,us,us
2018-06-03T20:48:28.300Z,-23.4801,-69.2535,101.28,4.5,mb,,65,0.336,0.68,us,us1000ei3z,2018-08-28T16:30:58.040Z,"118 km E of Antofagasta, Chile",earthquake,5.6,6.4,0.14,15,reviewed,us,us
2018-06-03T14:30:23.970Z,-20.2072,-70.8936,14.68,4.3,mwr,,154,0.718,0.7,us,us1000ehx8,2018-08-28T16:30:50.040Z,"77 km W of Iquique, Chile",earthquake,4.1,4.6,0.043,53,reviewed,us,us
2018-06-03T09:59:31.720Z,-34.1734,-72.3062,11.53,4.3,mwr,,78,0.772,0.7,us,us1000eht8,2018-08-28T16:30:45.040Z,"91 km SW of San Antonio, Chile",earthquake,3.9,2.5,0.044,49,reviewed,us,us
2018-06-03T08:10:10.460Z,-21.8827,-68.7397,106.02,4.5,mwr,,30,0.474,1.36,us,us1000ehrh,2018-08-28T16:30:41.040Z,"66 km NNE of Calama, Chile",earthquake,6.1,4.4,0.048,42,reviewed,us,us
2018-06-03T04:58:51.510Z,-34.176,-72.2804,11.23,4.4,mwr,,78,0.758,0.81,us,us1000ehp6,2018-08-28T16:30:36.040Z,"89 km SW of San Antonio, Chile",earthquake,3.3,3.9,0.037,69,reviewed,us,us
2018-06-03T04:23:57.800Z,-15.7356,-73.0144,71.35,4.4,mb,,135,3.66,1.02,us,us1000ehnq,2018-08-28T16:30:35.040Z,"15 km WNW of Yanaquihua, Peru",earthquake,7.5,7.6,0.107,25,reviewed,us,us
2018-06-03T01:51:53.850Z,-0.1457,-78.4348,22.28,3.5,ml,,149,0.179,0.38,us,us1000ei78,2018-08-28T16:30:32.040Z,"13 km NE of Quito, Ecuador",earthquake,6.7,15.8,0.115,10,reviewed,us,us
2018-06-02T23:29:09.210Z,-21.3686,-68.9087,123.04,4.1,mb,,69,0.526,0.54,us,us1000ekdw,2018-08-28T16:30:30.040Z,"120 km N of Calama, Chile",earthquake,5.8,6.1,0.26,4,reviewed,us,us
2018-06-02T19:58:16.060Z,-20.2656,-70.828,17.03,4.5,mwr,,146,0.654,0.99,us,us1000ehi8,2018-08-28T16:30:25.040Z,"71 km W of Iquique, Chile",earthquake,3.5,4.2,0.04,61,reviewed,us,us
2018-06-02T06:17:19.850Z,-38.2459,-73.7068,26.17,5.2,mww,,124,0.597,0.9,us,us1000ehan,2018-08-28T16:30:10.040Z,"56 km SSW of Cañete, Chile",earthquake,6.4,3.3,0.057,30,reviewed,us,us
2018-06-02T05:17:22.800Z,-31.5227,-67.2677,113.59,4,mb,,53,1.209,1,us,us1000eha2,2018-08-28T16:30:08.040Z,"97 km E of Caucete, Argentina",earthquake,5.6,7.2,0.106,24,reviewed,us,us
2018-06-02T03:12:00.900Z,-24.0344,-66.8408,205.95,4.1,mb,,44,1.633,0.99,us,us1000eh91,2018-08-28T16:30:06.040Z,"56 km WNW of San Antonio de los Cobres, Argentina",earthquake,8.8,8.2,0.235,5,reviewed,us,us
